sequence_id,kingdom,phylum,class,order,family,genus,species,confidence,method,predicted_label
AF091321.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ181673.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ181676.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AM710387.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB115965.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AM710386.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB039014.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY493574.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY493577.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF205527.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445707.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB011817.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF419695.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ621556.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF513964.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF575321.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB017539.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY179350.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U43698.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY005054.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB182485.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ012605.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY840553.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF481229.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB015266.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X91657.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF001173.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY191226.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ000494.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
L08054.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
L24105.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U22013.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
L24106.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF538684.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF510719.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF510687.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF510695.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY050170.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY796060.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U73903.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF538682.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF538683.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF538681.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
L24104.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
Y11568.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF247593.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
Y18793.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY212779.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ181669.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U81709.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF408275.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY326635.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ249111.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB078050.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF118419.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF001367.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB010951.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF287766.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB018212.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF419666.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ431247.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ431246.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF423184.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ009488.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF027030.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445690.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445687.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ311606.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF419659.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF050569.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB003166.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF050570.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ009492.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF050596.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF050595.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF423183.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ816922.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF287813.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X71848.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF491833.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF162266.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X80744.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB030226.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB030221.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB030220.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF427909.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ318136.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB037383.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB031063.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB031062.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AM420206.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF513108.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF513103.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF513104.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF385520.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF513102.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF525836.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF525835.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF525834.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF525833.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ400239.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF385552.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF069742.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF507682.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF050610.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY188311.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY532553.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY532578.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF268998.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF468424.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB011814.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB011815.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY212736.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY212618.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF539781.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF385515.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF423278.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY212593.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ815728.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ814555.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ817277.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ814909.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X92155.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB039012.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ814691.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB004726.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF132257.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ311605.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D16548.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB088934.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ535258.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY218561.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB088920.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB088944.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF447273.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
L10839.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB089057.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445743.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY532580.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X76432.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ318200.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D78649.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D78651.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D78648.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D78650.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB030022.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB048263.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY466443.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
L24103.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF050605.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF050603.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AM275406.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF445201.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ394637.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF419668.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ292684.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF432141.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF411592.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF489024.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U43570.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U43569.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY250872.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF286038.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY555778.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF603175.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ306788.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X76429.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF050572.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U88565.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY492086.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF338269.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY150979.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY150981.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF271154.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY150980.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF338268.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF178676.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF306346.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY383241.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF509324.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY166704.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY174170.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF300327.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF303132.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY155670.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF547212.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ609628.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ609627.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ609629.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ609621.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY157871.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY231458.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ301840.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY191251.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB189358.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
L37595.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY024332.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB020885.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X92598.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X92595.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X92601.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X92594.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF454307.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB116134.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF352537.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
